field_1,Node,field_3,Lon,Lat,id,n,distance,feature_x,feature_y,nearest_x,nearest_y
"1","644","0",12.298010000000000,44.953957000000003,,"1",0.000000420594821,12.298010000000000,44.953957000000003,12.298009870000000,44.953956599999998
"1","856","0",12.300941999999999,44.951613999999999,,"1",0.000000551985424,12.300941999999999,44.951613999999999,12.300942315910428,44.951614452646119
"1","993","0",12.301738000000000,44.948600999999996,,"1",0.000000137305069,12.301738000000000,44.948600999999996,12.301737868172696,44.948601038395879
"1","994","0",12.301966999999999,44.949387000000002,,"1",0.000000332387216,12.301966999999999,44.949387000000002,12.301966667618732,44.949386998011391
"1","995","0",12.301720000000000,44.950695000000003,,"1",0.000000281082579,12.301720000000000,44.950695000000003,12.301719745993656,44.950694879633090
"1","1139","0",12.375076999999999,44.838852000000003,,"1",0.000000204855186,12.375076999999999,44.838852000000003,12.375077189589836,44.838852077597302
"1","1140","0",12.322638000000000,44.934063000000002,,"1",0.000000361734942,12.322638000000000,44.934063000000002,12.322637723849793,44.934062766348056
"1","1141","0",12.317785000000001,44.912574999999997,,"1",0.000000343122514,12.317785000000001,44.912574999999997,12.317785288479888,44.912574814224826
"1","1142","0",12.324726999999999,44.929493000000001,,"1",0.000047883673229,12.324726999999999,44.929493000000001,12.324681321753477,44.929507364677391
"1","1143","0",12.362168000000000,44.863334999999999,,"1",0.000025408758766,12.362168000000000,44.863334999999999,12.362187907369025,44.863350789290052
"1","1144","0",12.318706000000001,44.916435000000000,,"1",0.000003812323673,12.318706000000001,44.916435000000000,12.318709811755957,44.916434934209938
"1","1145","0",12.350159000000000,44.871581999999997,,"1",0.000000051835591,12.350159000000000,44.871581999999997,12.350158986489525,44.871581949956060
"1","1146","0",12.335735000000000,44.877411000000002,,"1",0.000000074315033,12.335735000000000,44.877411000000002,12.335735039003184,44.877411063257227
"1","1147","0",12.319625000000000,44.921439999999997,,"1",0.000070449278452,12.319625000000000,44.921439999999997,12.319690172532139,44.921413248516131
"1","1148","0",12.327209999999999,44.886662000000001,,"1",0.000055287819759,12.327209999999999,44.886662000000001,12.327264630059968,44.886670502914882
"1","1149","0",12.299806000000000,44.943680000000001,,"1",0.000000224814559,12.299806000000000,44.943680000000001,12.299805802714387,44.943680107795977
"1","1150","0",12.364644999999999,44.858192000000003,,"1",0.000025201502972,12.364644999999999,44.858192000000003,12.364668364978824,44.858201444231923
"1","1151","0",12.314257000000000,44.937697999999997,,"1",0.000000251213774,12.314257000000000,44.937697999999997,12.314257071484466,44.937698240828425
"1","1152","0",12.324610000000000,44.931080000000001,,"1",0.000000275182994,12.324610000000000,44.931080000000001,12.324609745421929,44.931079895521840
"1","1153","0",12.327788999999999,44.884602000000001,,"1",0.000000153149432,12.327788999999999,44.884602000000001,12.327789144133263,44.884602051772106
"1","1154","0",12.324443000000000,44.928749000000003,,"1",0.000000159423733,12.324443000000000,44.928749000000003,12.324442851289961,44.928749057456514
"1","1155","0",12.373929000000000,44.841358000000000,,"1",0.000000100055883,12.373929000000000,44.841358000000000,12.373929088994389,44.841358045729400
"1","1156","0",12.305645999999999,44.938262999999999,,"1",0.000000069617751,12.305645999999999,44.938262999999999,12.305645987755268,44.938262931467541
"1","1157","0",12.315340000000001,44.937359000000001,,"1",0.000017062241419,12.315340000000001,44.937359000000001,12.315344855168467,44.937375356876885
"1","1158","0",12.307076000000000,44.938006999999999,,"1",0.000000423692077,12.307076000000000,44.938006999999999,12.307076074521161,44.938007417087007
"1","1160","0",12.348894000000000,44.872028000000000,,"1",0.000000369985032,12.348894000000000,44.872028000000000,12.348894123138749,44.872028348892208
"1","1161","0",12.323487000000000,44.933036999999999,,"1",0.000014221795912,12.323487000000000,44.933036999999999,12.323497856987839,44.933046186146854
"1","1162","0",12.318728000000000,44.917515000000002,,"1",0.000000475762354,12.318728000000000,44.917515000000002,12.318728469895730,44.917514925516301
"1","1163","0",12.365909000000000,44.855133000000002,,"1",0.000000313748403,12.365909000000000,44.855133000000002,12.365908718936764,44.855132860567160
"1","1164","0",12.355540000000000,44.869827000000001,,"1",0.000000357716294,12.355540000000000,44.869827000000001,12.355540139285525,44.869827329485190
"1","1165","0",12.351533000000000,44.871208000000003,,"1",0.000002900613840,12.351533000000000,44.871208000000003,12.351533756018503,44.871210800356529
"1","1166","0",12.318894999999999,44.918568000000000,,"1",0.000000407225686,12.318894999999999,44.918568000000000,12.318895396982681,44.918567909239272
"1","1167","0",12.370735000000000,44.847202000000003,,"1",0.000032929836156,12.370735000000000,44.847202000000003,12.370706014336392,44.847186372926878
"1","1168","0",12.339558000000000,44.875731999999999,,"1",0.000000256363012,12.339558000000000,44.875731999999999,12.339558096991400,44.875732237307105
"1","1169","0",12.359074000000000,44.866829000000003,,"1",0.000000310678212,12.359074000000000,44.866829000000003,12.359073780814949,44.866828779820835
